qal_id,is_success,target_label,product_segment,title_tier,acct_primary_site_function,acct_manufacturing_model,acct_target_industry,contact_lead_title,contact_lead_id,next_stage__c,priority,acct_territory_rollup,acct_tier_rollup,solution,solution_rollup,last_tactic_campaign_channel,qal_cohort_date,cohort_date,cohort_month
a0dPQ000002Ur5lYAC,0,Failure,Qx,Other,Not Enough Info Found,In-House,Non-Life Science,Quality Tech,0030c00002pElW5AAK,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-12-10,2024-12-10,2024-12
a0dPQ000000vagHYAQ,0,Failure,Qx,Individual Contributor,Imaging systems,CMO,Non-Life Science,Computer System Validation Analyst IV,0030c00002oqTuOAAU,Recycled,Priority 2,Americas,Large,Qx,Qx,SEO,2024-05-24,2024-05-24,2024-05
a0dPQ000004KCFdYAO,0,Failure,Mx,Manager,"Cell therapies (CAR-T, NK)",In-House,Pharma & BioTech,"Senior Manager, Information Technology",0030c00002q9D3vAAE,Exclude,P1 - Webinar Demo,Americas,Medium,Logbooks,Mx,External Demand Gen,2025-04-28,2025-04-28,2025-04
a0dPQ000006YVYzYAO,1,Success,Qx,Missing,Non-manufacturing organization,Distribution / Wholesale,Non-Life Science,Unknown Title,0030c00002q9kDPAAY,SQL,P1 - Contact Us,Americas,Small,Qx,Qx,Online Ads,2025-07-14,2025-07-14,2025-07
a0dPQ000005bH74YAE,0,Failure,Mx,Director,Non-manufacturing organization,Distribution / Wholesale,Medical Device,"Director, Product Development",0030c00002pDw3CAAS,Recycled,Priority 2,EMEA,Small,Mx,Mx,Email,2025-06-18,2025-06-18,2025-06
a0dPQ000003aDOPYA2,0,Failure,Qx,Manager,Diagnostic Equipment,In-House,Medical Device,Manufacturing Manager,0030c00002qBUyKAAW,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-02-20,2025-02-20,2025-02
a0dPQ000005fK6LYAU,0,Failure,Mx,Individual Contributor,Lab Instruments,In-House,Medical Device,Regulatory Affairs Specialist,0030c00002qBeSRAA0,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2025-06-19,2025-06-19,2025-06
a0dPQ000009S83uYAC,0,Failure,Mx,Individual Contributor,Lab Instruments,In-House,Medical Device,Regulatory Affairs Specialist,0030c00002qBeSRAA0,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2025-10-02,2025-10-02,2025-10
a0dPQ000000NYYrYAO,0,Failure,Qx,Manager,Not Enough Info Found,In-House,Medical Device,Capa   Manager,0030c00002pF4iqAAC,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2024-02-22,2024-02-22,2024-02
a0dPQ000001WFMjYAO,0,Failure,Qx,Other,Specialty Chemical Manufacturing,In-House,Medical Device,Regulatory  Affairs Professional,0030c00002qBv72AAC,Recycled,Priority 2,Americas,Medium,Platform,Qx,SEO,2024-08-22,2024-08-22,2024-08
a0dPQ000000r8ibYAA,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Unknown,Regulatory Affairs Specialist,0030c00002qCS4WAAW,Recycled,Priority 2,,,Logbooks,Mx,Email,2024-05-14,2024-05-14,2024-05
a0dPQ000000NSoPYAW,0,Failure,Qx,Director,Implantable devices,In-House,Medical Device,Quality Assurance Director,0030c00002pGW4dAAG,Recycled,Priority 2,EMEA,Small,Qx,Qx,External Demand Gen,2024-02-22,2024-02-22,2024-02
a0dPQ000002P3SzYAK,0,Failure,Qx,Other,Surgical robotics,CDMO,Medical Device,MSc,0030c00002qD6tnAAC,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,SEO,2024-11-29,2024-11-29,2024-11
a0dPQ000000EoRZYA0,0,Failure,Mx,Director,"Cell therapies (CAR-T, NK)",In-House,Pharma & BioTech,Director of Quality Assurance and Quality Control,0030c00002rhuRlAAI,Recycled,Priority 2,Americas,Small,Mx,Mx,Online Ads,2024-02-01,2024-02-01,2024-02
a0dPQ000001DEW1YAO,0,Failure,Qx,Executive/VP,Highly potent API,CDMO,Pharma & BioTech,Head of Qualification/Validation,0030c00002r3449AAA,Recycled,Priority 2,EMEA,Medium,Qx,Qx,External Demand Gen,2024-07-11,2024-07-11,2024-07
a0d3t00000kohfQAAQ,0,Failure,Qx,Individual Contributor,Oral solid dosage (OSD),CMO,Blood & Biologics,Quality Engineer,0030c00002rjGWjAAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-01-18,2024-01-18,2024-01
a0dPQ0000084cV7YAI,0,Failure,Mx,Manager,In-vitro diagnostic (IVD) kits,In-House,Medical Device,"Manager, Software Quality Assurance",0030c00002rjYq2AAE,Recycled,Priority 2,Americas,Medium,Manufacturing,Mx,Direct/Inbound,2025-08-25,2025-08-25,2025-08
a0dPQ000000Bz8DYAS,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality Systems Manager,0030c00002r4HcLAAU,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-01-25,2024-01-25,2024-01
a0dPQ000000eEttYAE,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality Systems Manager,0030c00002r4HcLAAU,Recycled,Priority 2,Americas,Medium,Platform,Qx,Email,2024-04-05,2024-04-05,2024-04
a0dPQ000004W2ArYAK,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality Systems Manager,0030c00002r4HcLAAU,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-05-15,2025-05-15,2025-05
a0dPQ000009F4vmYAC,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality Systems Manager,0030c00002r4HcLAAU,Recycled,P1 - Webinar Demo,Americas,Medium,Qx,Qx,External Demand Gen,2025-09-26,2025-09-26,2025-09
a0dPQ000001AiYfYAK,0,Failure,Mx,Executive/VP,Non-manufacturing organization,Services / Consulting,Non-Life Science,"Vice President, Information Technology",0030c00002sZpPDAA0,Recycled,Priority 1,Americas,Medium,Mx,Mx,SEO,2024-07-03,2024-07-03,2024-07
a0dPQ00000224cfYAA,1,Success,Qx,Director,Not Enough Info Found,In-House,Non-Life Science,Commercial Director,0030c00002t4AgxAAE,SQL,Priority 1,EMEA,Small,Qx,Qx,Online Ads,2024-10-21,2024-10-21,2024-10
a0d3t00000kohUOAAY,0,Failure,Qx,Other,Not Enough Info Found,Not Enough Info Found,Pharma & BioTech,Glp  Quality Assurance auditor iii,0030c00002rihXiAAI,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-01-18,2024-01-18,2024-01
a0dPQ000000AbcbYAC,0,Failure,Qx,Individual Contributor,Monoclonal antibodies (mAbs),In-House,Pharma & BioTech,QA Associate II,0030c00002rjGVbAAM,Recycled,Priority 2,Americas,Large,Qx,Qx,Online Ads,2024-01-22,2024-01-22,2024-01
a0d3t00000koUbhAAE,0,Failure,Qx,Manager,Food and beverage,In-House,Non-Life Science,Plant Quality Manager,0030c00002rjVjQAAU,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-01-17,2024-01-17,2024-01
a0d3t00000koQUyAAM,0,Failure,Qx,Individual Contributor,Wound Care,In-House,Medical Device,Quality Engineer,0030c00002t73E2AAI,Recycled,No Priority,EMEA,Medium,Qx,Qx,Email,2024-01-15,2024-01-15,2024-01
a0dPQ000000Cz1JYAS,0,Failure,Qx,Executive/VP,Non-manufacturing organization,Software / Technology Development,Medical Device,Head of Quality & Regulatory Affairs,0030c00002t7U1pAAE,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Online Ads,2024-01-29,2024-01-29,2024-01
a0dPQ000000CKuDYAW,0,Failure,Qx,Other,Dental instruments,Consumer Packaged Goods,Medical Device,Quality Assurance Laboratory Technician,0030c00002rkk1tAAA,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-01-26,2024-01-26,2024-01
a0dPQ000001LohBYAS,0,Failure,Qx,Manager,Sterile injectables,CMO,Blood & Biologics,QA eCompliance Manager,0030c00002sXyOZAA0,Recycled,Priority 2,EMEA,Medium,Quality,Qx,Email,2024-08-01,2024-08-01,2024-08
a0dPQ000002Nl57YAC,0,Failure,Qx,Manager,Sterile injectables,CMO,Blood & Biologics,QA eCompliance Manager,0030c00002sXyOZAA0,Recycled,Priority 2,EMEA,Medium,Quality,Qx,Email,2024-11-26,2024-11-26,2024-11
a0d3t00000koFgGAAU,0,Failure,Qx,Missing,Specialty Chemical Manufacturing,In-House,Non-Life Science,Unknown Title,0030c00002sYG1dAAG,Recycled,No Priority,Americas,Small,Qx,Qx,Email,2024-01-12,2024-01-12,2024-01
a0dPQ000004KVi5YAG,0,Failure,Mx,Manager,Oral solid dosage (OSD),CDMO,Pharma & BioTech,Quality Assurance Manager,0030c00002sZTcSAAW,Recycled,P1 - Webinar Demo,Americas,Large,Logbooks,Mx,External Demand Gen,2025-04-28,2025-04-28,2025-04
a0dPQ000005i2OEYAY,0,Failure,Mx,Manager,Surgical instruments,CMO,Medical Device,Manager Operations,0030c00002tcaxFAAQ,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-06-20,2025-06-20,2025-06
a0dPQ000008ZeE5YAK,0,Failure,Qx,Other,Diagnostic Equipment,CMO,Medical Device,Training/Documentation,0030c00002uNhvfAAC,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Direct/Inbound,2025-09-09,2025-09-09,2025-09
a0dPQ000004BeKnYAK,1,Success,Qx,Manager,Small-molecule API,CMO,Pharma & BioTech,Quality Assurance Manager,0030c00002uMF6SAAW,Won,Priority 2,Americas,Medium,Platform,Qx,SEO,2025-04-14,2025-04-14,2025-04
a0dPQ00000625zTYAQ,1,Success,Qx,Executive/VP,Biologic API,In-House,Pharma & BioTech,Head of Quality,0030c00002uOQXJAA4,SQL,P1 - Video Demo,APAC & Oceania,Medium,Qx,Qx,Email,2025-06-30,2025-06-30,2025-06
a0dPQ000000NiI5YAK,0,Failure,Mx,Missing,Not Enough Info Found,Outsources Manufacturing,Medical Device,Unknown Title,0030c00002uOUGxAAO,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2024-02-22,2024-02-22,2024-02
a0dPQ000005furOYAQ,0,Failure,Mx,Individual Contributor,mRNA / LNP therapeutics,CDMO,Pharma & BioTech,QA Tech Specialist II,0030c00002uMcJ6AAK,Recycled,Priority 2,Americas,Large,Mx,Mx,Direct/Inbound,2025-06-19,2025-06-19,2025-06
a0dPQ000000NBFhYAO,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Manager,0030c00002uNDfLAAW,Recycled,Priority 2,Americas,Medium,Quality,Qx,Email,2024-02-21,2024-02-21,2024-02
a0d3t00000knqYeAAI,0,Failure,Qx,Director,Non-manufacturing organization,Outsources Manufacturing,Non-Life Science,QC/Process Improvement Director,0030c00002vnyAjAAI,Recycled,Priority 2,Americas,Medium,MISSING/BLANK,Qx,SEO,2024-01-09,2024-01-09,2024-01
a0dPQ000000KdI9YAK,0,Failure,Qx,Director,Unknown,Unknown,Non-Life Science,Program Director Clin Asc Professional Fsc Conhi Clinical Research Management,0030c00002uNRTNAA4,Recycled,Priority 2,Americas,Medium,MISSING/BLANK,Qx,Email,2024-02-15,2024-02-15,2024-02
a0dPQ000004DfRFYA0,0,Failure,Qx,Individual Contributor,Sterile injectables,In-House,Pharma & BioTech,Senior  Quality Engineer,0030c00002vo9mpAAA,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,SEO,2025-04-16,2025-04-16,2025-04
a0dPQ000004AwejYAC,0,Failure,Qx,Manager,Nutraceutical manufacturing,In-House,Pharma & BioTech,QA Manager,0030c00002voNjBAAU,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,SEO,2025-04-11,2025-04-11,2025-04
a0dPQ000001PNDlYAO,0,Failure,Qx,Manager,Single-use disposables,In-House,Medical Device,"Manager, Customer Success & Quality",0030c00002voXCVAA2,Recycled,Priority 1,Americas,Medium,Qx,Qx,Direct/Inbound,2024-08-08,2024-08-08,2024-08
a0dPQ000000MXOjYAO,0,Failure,Mx,Director,Animal Health,Not Enough Info Found,Pharma & BioTech,Director,0030c00002voYqiAAE,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2024-02-20,2024-02-20,2024-02
a0dPQ000002Y0xJYAS,0,Failure,Mx,Manager,Non-manufacturing organization,In-House,Pharma & BioTech,Research Development Quality Assurance Manager,0030c00002vogWcAAI,Recycled,Priority 2,APAC & Oceania,Large,Mx,Mx,External Demand Gen,2024-12-16,2024-12-16,2024-12
a0dPQ000007nYVxYAM,0,Failure,Qx,Other,Non-manufacturing organization,Services / Consulting,Non-Life Science,QMS,0030c00002vpW2NAAU,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,Online Ads,2025-08-18,2025-08-18,2025-08
a0dPQ000003Zz2JYAS,1,Success,Qx,Manager,Not Enough Info Found,In-House,Medical Device,NPI Quality Manager,0030c00002whOwIAAU,SQL,No Priority,EMEA,Medium,MISSING/BLANK,Qx,MISSING/BLANK,2025-02-20,2025-02-20,2025-02
a0dPQ000001Vx85YAC,0,Failure,Qx,Director,Vaccines,In-House,Pharma & BioTech,Director Audit QA,0030c00002voxJ8AAI,Recycled,Priority 2,EMEA,Large,Qx,Qx,External Demand Gen,2024-08-22,2024-08-22,2024-08
a0dPQ000001deUrYAI,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Services / Consulting,Non-Life Science,Consultant,0030c00002whZsAAAU,Recycled,Priority 2,Americas,Medium,Qx,Qx,Direct/Inbound,2024-09-06,2024-09-06,2024-09
a0dPQ000004W5IPYA0,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Services / Consulting,Non-Life Science,Consultant,0030c00002whZsAAAU,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2025-05-15,2025-05-15,2025-05
a0dPQ000009ggc0YAA,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Services / Consulting,Non-Life Science,Consultant,0030c00002whZsAAAU,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-10-07,2025-10-07,2025-10
a0dPQ000004KGxZYAW,0,Failure,Mx,Executive/VP,Small-molecule API,CMO,Pharma & BioTech,Vice  President Of quality assurance,0030c00002vpAefAAE,Recycled,P1 - Webinar Demo,Americas,Large,Logbooks,Mx,External Demand Gen,2025-04-28,2025-04-28,2025-04
a0dPQ0000027WjdYAE,0,Failure,Mx,Executive/VP,Nutraceutical manufacturing,In-House,Pharma & BioTech,President/CEO,0030c00002whgdFAAQ,Recycled,Priority 1,Americas,Small,Mx,Mx,SEO,2024-10-30,2024-10-30,2024-10
a0dPQ000000bGvRYAU,0,Failure,Qx,Director,Non-manufacturing organization,Not Enough Info Found,Non-Life Science,Managing Director,0030c00002whlqKAAQ,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-03-28,2024-03-28,2024-03
a0dPQ000003AZpBYAW,0,Failure,Qx,Individual Contributor,Lab Instruments,Not Enough Info Found,Pharma & BioTech,Senior Regulatory Affairs Specialist,0030c00002whyekAAA,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-02-04,2025-02-04,2025-02
a0dPQ000002xaBEYAY,0,Failure,Qx,Manager,Dental instruments,In-House,Medical Device,Manufacturing  Manager,0030c00002whWtJAAU,Recycled,Priority 2,Americas,Large,Qx,Qx,Directory Listing,2025-01-28,2025-01-28,2025-01
a0dPQ000000EbnhYAC,0,Failure,Qx,Other,Non-manufacturing organization,Services / Consulting,Pharma & BioTech,Dr,0030c00002whjwnAAA,Recycled,Priority 2,EMEA,Small,Qx,Qx,Email,2024-02-01,2024-02-01,2024-02
a0dPQ000000JdqTYAS,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality & CM Operations Manager,0030c00002xBbtnAAC,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-02-13,2024-02-13,2024-02
a0dPQ000002ZILtYAO,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality & CM Operations Manager,0030c00002xBbtnAAC,Recycled,P1 - Contact Us,Americas,Small,Qx,Qx,External Demand Gen,2024-12-18,2024-12-18,2024-12
a0dPQ0000044D7dYAE,0,Failure,Mx,Manager,Unknown,Unknown,Medical Device,Quality & CM Operations Manager,0030c00002xBbtnAAC,Recycled,No Priority,Americas,Small,Mx,Mx,Outbound Prospecting,2025-04-01,2025-04-01,2025-04
a0dPQ000009EvEAYA0,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality & CM Operations Manager,0030c00002xBbtnAAC,Recycled,P1 - Webinar Demo,Americas,Small,Qx,Qx,External Demand Gen,2025-09-26,2025-09-26,2025-09
a0dPQ000001FPWzYAO,0,Failure,Mx,Other,Monoclonal antibodies (mAbs),In-House,Pharma & BioTech,DIR MFG,0030c00002xCJcrAAG,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2024-07-17,2024-07-17,2024-07
a0dPQ000005ZD5xYAG,0,Failure,Mx,Executive/VP,Implantable devices,In-House,Medical Device,Vice  President Of operations,0030c00002xBcVrAAK,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-06-17,2025-06-17,2025-06
a0dPQ000002jd45YAA,0,Failure,Qx,Individual Contributor,Diagnostic Equipment,Not Enough Info Found,Medical Device,Engineer,0030c00002xCfc2AAC,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,SEO,2025-01-14,2025-01-14,2025-01
a0dPQ0000010c9ZYAQ,1,Success,Mx,Director,Animal Health,CDMO,Pharma & BioTech,Director Compliance,0030c00002xByvbAAC,SQL,Priority 1,Americas,Small,Mx,Mx,Online Ads,2024-06-10,2024-06-10,2024-06
a0dPQ000001zMHZYA2,0,Failure,Qx,Director,Nutraceutical manufacturing,CMO,Pharma & BioTech,Director,0030c00002xD5mKAAS,Recycled,Priority 2,Americas,Small,Quality,Qx,Email,2024-10-15,2024-10-15,2024-10
a0dPQ000002HadpYAC,0,Failure,Qx,Director,Nutraceutical manufacturing,CMO,Pharma & BioTech,Director,0030c00002xD5mKAAS,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-11-15,2024-11-15,2024-11
a0dPQ000003uvOTYAY,0,Failure,Mx,Manager,Diagnostic Equipment,In-House,Medical Device,Program Manager,0030c00002xCG9OAAW,Recycled,P1 - Video Demo,Americas,Medium,Mx,Mx,Online Ads,2025-03-17,2025-03-17,2025-03
a0dPQ000004u6N0YAI,0,Failure,Mx,Manager,Diagnostic Equipment,In-House,Medical Device,Program Manager,0030c00002xCG9OAAW,Recycled,No Priority,Americas,Medium,Mx,Mx,Online Ads,2025-05-30,2025-05-30,2025-05
a0dPQ000008CPngYAG,0,Failure,Qx,Executive/VP,"Cell therapies (CAR-T, NK)",In-House,Blood & Biologics,Chief Operating Officer,0030c00002xDUmQAAW,Recycled,No Priority,Americas,Small,MISSING/BLANK,Qx,Outbound Prospecting,2025-08-28,2025-08-28,2025-08
a0dPQ000006rgyYYAQ,0,Failure,Qx,Manager,Small-molecule API,CMO,Pharma & BioTech,Quality Engineer & Manager,0030c00002xCsO4AAK,Recycled,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-07-22,2025-07-22,2025-07
a0dPQ000003aAf3YAE,0,Failure,Qx,Director,Nutraceutical manufacturing,CMO,Pharma & BioTech,Director of Quality Control/ R & D,0030c00002xDDslAAG,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-02-20,2025-02-20,2025-02
a0dPQ0000045i9SYAQ,0,Failure,Mx,Director,Nutraceutical manufacturing,CMO,Pharma & BioTech,Director of Quality Control/ R & D,0030c00002xDDslAAG,,Priority 2,Americas,Medium,Logbooks,Mx,Email,2025-04-03,2025-04-03,2025-04
a0dPQ000002DuuTYAS,0,Failure,Qx,Director,Single-use disposables,In-House,Medical Device,Director of Compliance,0030c00002xDPzgAAG,Recycled,No Priority,Americas,Large,Qx,Qx,External Demand Gen,2024-11-11,2024-11-11,2024-11
a0dPQ000000h9PpYAI,0,Failure,Mx,Other,3D-printed implants,In-House,Medical Device,Spécialiste en Assurance Qualité,0030c00002xDUbwAAG,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2024-04-15,2024-04-15,2024-04
a0dPQ000001GA66YAG,0,Failure,Qx,Other,Not Enough Info Found,In-House,Medical Device,Dir of Regulatory Affairs,0030c00002xDYjxAAG,Recycled,Priority 1,Americas,Small,Qx,Qx,Email,2024-07-18,2024-07-18,2024-07
a0dPQ000002UqHlYAK,0,Failure,Qx,Other,Not Enough Info Found,In-House,Medical Device,Dir of Regulatory Affairs,0030c00002xDYjxAAG,Recycled,P1 - Webinar Demo,Americas,Small,Qx,Qx,Email,2024-12-10,2024-12-10,2024-12
a0dPQ000005qLblYAE,0,Failure,Mx,Executive/VP,Lasers,In-House,Medical Device,"Vice President, Operations",0030c00002ykIaEAAU,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-06-24,2025-06-24,2025-06
a0dPQ00000Fg0cVYAR,0,Failure,Qx,Other,Transdermal patch,In-House,Medical Device,Owner/CTO,0030c00002ykhFGAAY,Recycled,P1 - Contact Us,Americas,Small,Qx,Qx,Online Ads,2026-01-02,2026-01-02,2026-01
a0dPQ000004MZWHYA4,1,Success,Qx,Individual Contributor,Nutraceutical manufacturing,Outsources Manufacturing,Pharma & BioTech,Quaity Specialist,0030c00002ykQPJAA2,SQL,P1 - Contact Us,Americas,Medium,Quality,Qx,Outbound Prospecting,2025-05-01,2025-05-01,2025-05
a0dPQ0000021UFpYAM,0,Failure,Qx,Manager,Sterile injectables,Not Enough Info Found,Medical Device,eQMS Project Manager,0030c00002ykYHkAAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-10-18,2024-10-18,2024-10
a0d3t00000kohYKAAY,0,Failure,Qx,Director,Drug discovery & development,In-House,Pharma & BioTech,Senior Director Quality Assurance,0030c00002ylC8OAAU,Recycled,No Priority,Americas,Medium,Qx,Qx,External Demand Gen,2024-01-18,2024-01-18,2024-01
a0dPQ000001VPb3YAG,0,Failure,Qx,Manager,Surgical instruments,CDMO,Medical Device,Quality Manager,0030c00002ylU8JAAU,Recycled,Priority 1,Americas,Medium,Qx,Qx,External Demand Gen,2024-08-21,2024-08-21,2024-08
a0dPQ00000466oPYAQ,0,Failure,Mx,Individual Contributor,Enzymes,In-House,Pharma & BioTech,Quality Assurance Specialist,0030c00002yl2HoAAI,Recycled,Priority 2,Americas,Medium,Logbooks,Mx,Email,2025-04-04,2025-04-04,2025-04
a0dPQ000000BpNNYA0,0,Failure,Qx,Manager,In-vitro diagnostic (IVD) kits,CMO,Medical Device,Quality Manager,0030c00002yl2PXAAY,Recycled,No Priority,Americas,Medium,Qx,Qx,External Demand Gen,2024-01-25,2024-01-25,2024-01
a0dPQ000000NhKPYA0,0,Failure,Qx,Other,Single-use disposables,In-House,Medical Device,Quality Environmental Technician,0030c00002yl5gQAAQ,Recycled,Priority 2,Americas,Medium,Quality,Qx,Email,2024-02-22,2024-02-22,2024-02
a0dPQ000000NBkLYAW,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Not Enough Info Found,Medical Device,Principle Quality Specialist,0030c00002ym4khAAA,Recycled,Priority 2,APAC & Oceania,Medium,Quality,Qx,Email,2024-02-21,2024-02-21,2024-02
a0dPQ000000EHozYAG,0,Failure,Mx,Director,Small-molecule API,CMO,Pharma & BioTech,Sales Director,0030c00002ylC7aAAE,Recycled,Priority 2,Americas,Medium,Manufacturing,Mx,Email,2024-01-31,2024-01-31,2024-01
a0dPQ000000O445YAC,0,Failure,Qx,Manager,Patient monitoring systems,In-House,Medical Device,Project Manager,0030c00002ylogxAAA,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2024-02-23,2024-02-23,2024-02
a0dPQ000001FzllYAC,0,Failure,Qx,Manager,Patient monitoring systems,In-House,Medical Device,Project Manager,0030c00002ylogxAAA,Recycled,Priority 1,EMEA,Medium,Quality,Qx,Email,2024-07-18,2024-07-18,2024-07
a0dPQ000001QsDtYAK,0,Failure,Qx,Manager,Radiopharmaceuticals,CDMO,Pharma & BioTech,Sr Quality Manager Project Management,0030c00002ym2oPAAQ,Recycled,No Priority,Americas,Medium,Platform,Qx,Outbound Prospecting,2024-08-12,2024-08-12,2024-08
a0dPQ000004Df9VYAS,0,Failure,Qx,Individual Contributor,Specialty Chemical Manufacturing,In-House,Non-Life Science,Business Systems Analyst,0030c00002ymXo4AAE,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Direct/Inbound,2025-04-16,2025-04-16,2025-04
a0dPQ000005tJtZYAU,0,Failure,Qx,Other,Not Enough Info Found,In-House,Non-Life Science,Quality,00330000001E9eVAAS,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2025-06-25,2025-06-25,2025-06
a0dPQ000000SJJ3YAO,1,Success,Qx,Individual Contributor,Single-use disposables,In-House,Medical Device,"Systems Admin - Senior Specialist, Quality Applications",00330000003ywkMAAQ,SQO,Priority 2,Americas,Medium,Quality,Qx,Direct/Inbound,2024-03-04,2024-03-04,2024-03
a0dPQ000007hLy2YAE,0,Failure,Qx,Manager,Blood and Plasma-related products,In-House,Blood & Biologics,QA supervisor,0033000000CzC3gAAF,Recycled,Priority 2,Americas,Small,Qx,Qx,Online Ads,2025-08-14,2025-08-14,2025-08
a0dPQ000001mIEzYAM,1,Success,Qx,Manager,Not Enough Info Found,Original Equipment Manufacturing,Non-Life Science,QA Manager,0033000000LHDLdAAP,SQL,Priority 1,Americas,Medium,Qx,Qx,SEO,2024-09-25,2024-09-25,2024-09
a0dPQ0000049nFJYAY,0,Failure,Qx,Director,Specialty Chemical Manufacturing,In-House,Non-Life Science,Technical Director,0033000000LWiI1AAL,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,SEO,2025-04-10,2025-04-10,2025-04
